price_date,ticker,sector,close_price,volume
2024-02-26,AAPL,Technology,211.6613,25030478
2024-02-27,AAPL,Technology,212.8648,29774463
2024-02-28,AAPL,Technology,220.9249,40250979
2024-02-29,AAPL,Technology,224.471,36550595
2024-03-01,AAPL,Technology,223.3087,13803423
2024-03-04,AAPL,Technology,228.2179,9000745
2024-03-05,AAPL,Technology,226.7078,36328544
2024-03-06,AAPL,Technology,218.8249,14470677
2024-03-07,AAPL,Technology,215.0885,22850423
2024-03-08,AAPL,Technology,208.2232,15655630
2024-03-11,AAPL,Technology,207.0518,12159170
2024-03-12,AAPL,Technology,207.2348,31045718
2024-03-13,AAPL,Technology,213.5735,33870278
2024-03-14,AAPL,Technology,214.9287,19851343
2024-03-15,AAPL,Technology,214.2193,8868085
2024-03-18,AAPL,Technology,217.4977,20093131
2024-03-19,AAPL,Technology,209.2953,29241748
2024-03-20,AAPL,Technology,210.2844,13836516
2024-03-21,AAPL,Technology,213.2823,26902515
2024-03-22,AAPL,Technology,207.9079,24847369
2024-03-25,AAPL,Technology,212.2634,31519059
2024-03-26,AAPL,Technology,213.6539,26224864
2024-03-27,AAPL,Technology,212.2131,16939501
2024-03-28,AAPL,Technology,214.7149,40346490
2024-03-29,AAPL,Technology,223.6139,23463921
2024-04-01,AAPL,Technology,224.4578,24728440
2024-04-02,AAPL,Technology,225.5686,17211342
2024-04-03,AAPL,Technology,223.8734,20937942
2024-04-04,AAPL,Technology,220.6659,17548258
2024-04-05,AAPL,Technology,224.0466,23329004
2024-04-08,AAPL,Technology,220.8123,49578596
2024-04-09,AAPL,Technology,221.2148,14441635
2024-04-10,AAPL,Technology,219.4814,13110995
2024-04-11,AAPL,Technology,221.4673,45030676
2024-04-12,AAPL,Technology,222.899,22992000
2024-04-15,AAPL,Technology,227.1426,19129788
2024-04-16,AAPL,Technology,225.2342,37895701
2024-04-17,AAPL,Technology,224.2899,19621572
2024-04-18,AAPL,Technology,220.5743,51897971
2024-04-19,AAPL,Technology,218.9748,32787461
2024-04-22,AAPL,Technology,220.5601,20567481
2024-04-23,AAPL,Technology,223.6497,59251974
2024-04-24,AAPL,Technology,220.1643,19620792
2024-04-25,AAPL,Technology,223.6923,33639937
2024-04-26,AAPL,Technology,229.2336,28179446
2024-04-29,AAPL,Technology,231.0404,42079990
2024-04-30,AAPL,Technology,238.9501,46687679
2024-05-01,AAPL,Technology,235.8427,25322098
2024-05-02,AAPL,Technology,230.8505,18495152
2024-05-03,AAPL,Technology,223.8453,30050060
2024-05-06,AAPL,Technology,229.9591,19063770
2024-05-07,AAPL,Technology,232.7587,55937261
2024-05-08,AAPL,Technology,232.6606,26403325
2024-05-09,AAPL,Technology,233.943,21601164
2024-05-10,AAPL,Technology,229.4728,26916727
2024-05-13,AAPL,Technology,239.7226,14585462
2024-05-14,AAPL,Technology,240.4039,16949362
2024-05-15,AAPL,Technology,241.0028,40408549
2024-05-16,AAPL,Technology,244.2442,19223204
2024-05-17,AAPL,Technology,246.4629,16446479
2024-05-20,AAPL,Technology,247.5764,30986044
2024-05-21,AAPL,Technology,244.2849,40171487
2024-05-22,AAPL,Technology,246.4625,33329975
2024-05-23,AAPL,Technology,254.9237,37236702
2024-05-24,AAPL,Technology,261.1916,18470184
2024-05-27,AAPL,Technology,268.7856,14156183
2024-05-28,AAPL,Technology,266.5217,45577277
2024-05-29,AAPL,Technology,262.0563,21972768
2024-05-30,AAPL,Technology,261.6217,22613399
2024-05-31,AAPL,Technology,262.0253,42527608
2024-06-03,AAPL,Technology,267.2808,31229645
2024-06-04,AAPL,Technology,259.5647,30001006
2024-06-05,AAPL,Technology,266.8118,59434612
2024-06-06,AAPL,Technology,266.2179,19326332
2024-06-07,AAPL,Technology,264.3687,36234506
2024-06-10,AAPL,Technology,259.8362,25576681
2024-06-11,AAPL,Technology,252.5025,27835515
2024-06-12,AAPL,Technology,256.3386,46074663
2024-06-13,AAPL,Technology,256.8138,30630925
2024-06-14,AAPL,Technology,251.1768,31006419
2024-06-17,AAPL,Technology,245.6414,38393138
2024-06-18,AAPL,Technology,244.3274,21604351
2024-06-19,AAPL,Technology,251.7676,17871226
2024-06-20,AAPL,Technology,250.7575,16460311
2024-06-21,AAPL,Technology,244.333,11385415
2024-06-24,AAPL,Technology,243.4122,56903603
2024-06-25,AAPL,Technology,242.3795,16080260
2024-06-26,AAPL,Technology,231.249,22882544
2024-06-27,AAPL,Technology,231.1567,22379615
2024-06-28,AAPL,Technology,230.3457,28271055
2024-07-01,AAPL,Technology,233.3221,34645599
2024-07-02,AAPL,Technology,241.1915,35271145
2024-07-03,AAPL,Technology,246.1696,19799265
2024-07-04,AAPL,Technology,245.1418,23383418
2024-07-05,AAPL,Technology,240.538,27991693
2024-07-08,AAPL,Technology,251.8482,22632781
2024-07-09,AAPL,Technology,252.2523,47551534
2024-07-10,AAPL,Technology,252.4553,30425035
2024-07-11,AAPL,Technology,252.489,33542957
2024-07-12,AAPL,Technology,253.5143,32590744
2024-07-15,AAPL,Technology,253.0109,39975444
2024-07-16,AAPL,Technology,250.6037,26877364
2024-07-17,AAPL,Technology,248.3368,14881860
2024-07-18,AAPL,Technology,248.3321,29334110
2024-07-19,AAPL,Technology,246.1007,19265830
2024-07-22,AAPL,Technology,243.1615,20235311
2024-07-23,AAPL,Technology,243.7546,31608353
2024-07-24,AAPL,Technology,242.7964,41025304
2024-07-25,AAPL,Technology,249.4628,25213623
2024-07-26,AAPL,Technology,238.1998,28287189
2024-07-29,AAPL,Technology,242.9659,49390682
2024-07-30,AAPL,Technology,248.5039,27527268
2024-07-31,AAPL,Technology,239.7139,70778060
2024-08-01,AAPL,Technology,238.4025,31345781
2024-08-02,AAPL,Technology,236.9781,12361301
2024-08-05,AAPL,Technology,231.2964,33791607
2024-08-06,AAPL,Technology,228.2724,29117494
2024-08-07,AAPL,Technology,223.9694,41878682
2024-08-08,AAPL,Technology,231.1289,32725296
2024-08-09,AAPL,Technology,235.1064,23653082
2024-08-12,AAPL,Technology,240.5733,15319959
2024-08-13,AAPL,Technology,243.7913,22994763
2024-08-14,AAPL,Technology,239.1179,17790554
2024-08-15,AAPL,Technology,237.0483,19819502
2024-08-16,AAPL,Technology,239.2369,31636362
2024-08-19,AAPL,Technology,234.2659,48756456
2024-08-20,AAPL,Technology,237.3632,29275308
2024-08-21,AAPL,Technology,236.4913,15495080
2024-08-22,AAPL,Technology,235.0643,29865885
2024-08-23,AAPL,Technology,238.1636,40347459
2024-08-26,AAPL,Technology,240.1713,19588891
2024-08-27,AAPL,Technology,238.7804,23695116
2024-08-28,AAPL,Technology,243.8497,25147314
2024-08-29,AAPL,Technology,239.3776,18263718
2024-08-30,AAPL,Technology,242.1277,32400958
2024-09-02,AAPL,Technology,244.8107,23819309
2024-09-03,AAPL,Technology,243.6138,29567884
2024-09-04,AAPL,Technology,245.1561,17529390
2024-09-05,AAPL,Technology,239.9394,20986775
2024-09-06,AAPL,Technology,244.0184,33375709
2024-09-09,AAPL,Technology,243.3598,21536357
2024-09-10,AAPL,Technology,241.2611,49882057
2024-09-11,AAPL,Technology,245.904,21306695
2024-09-12,AAPL,Technology,243.0036,27350907
2024-09-13,AAPL,Technology,237.1736,36303427
2024-09-16,AAPL,Technology,230.8792,14175704
2024-09-17,AAPL,Technology,233.4907,12361073
2024-09-18,AAPL,Technology,228.4041,13580206
2024-09-19,AAPL,Technology,235.7158,41426031
2024-09-20,AAPL,Technology,227.3439,20048063
2024-09-23,AAPL,Technology,234.3803,69557624
2024-09-24,AAPL,Technology,235.3858,19948955
2024-09-25,AAPL,Technology,235.1159,26915338
2024-09-26,AAPL,Technology,232.9971,46326761
2024-09-27,AAPL,Technology,234.7744,55774288
2024-09-30,AAPL,Technology,234.7497,57024286
2024-10-01,AAPL,Technology,239.4965,40537291
2024-10-02,AAPL,Technology,240.1137,37656321
2024-10-03,AAPL,Technology,240.8856,31686369
2024-10-04,AAPL,Technology,239.4794,34131484
2024-10-07,AAPL,Technology,239.3727,20053456
2024-10-08,AAPL,Technology,240.8103,18022054
2024-10-09,AAPL,Technology,233.7854,24966278
2024-10-10,AAPL,Technology,228.4193,23354787
2024-10-11,AAPL,Technology,231.5629,20854809
2024-10-14,AAPL,Technology,232.3916,33030481
2024-10-15,AAPL,Technology,231.7682,36634774
2024-10-16,AAPL,Technology,231.9731,25899886
2024-10-17,AAPL,Technology,233.5301,45145375
2024-10-18,AAPL,Technology,231.4466,15834643
2024-10-21,AAPL,Technology,228.4186,23136513
2024-10-22,AAPL,Technology,229.3371,18767879
2024-10-23,AAPL,Technology,225.5394,11849209
2024-10-24,AAPL,Technology,227.2963,24186715
2024-10-25,AAPL,Technology,220.6952,23811694
2024-10-28,AAPL,Technology,224.8636,45798700
2024-10-29,AAPL,Technology,226.8725,32175345
2024-10-30,AAPL,Technology,228.0268,16596653
2024-10-31,AAPL,Technology,232.1433,52484235
2024-11-01,AAPL,Technology,239.1975,40743214
2024-11-04,AAPL,Technology,243.6518,31554458
2024-11-05,AAPL,Technology,235.9993,22834720
2024-11-06,AAPL,Technology,230.8615,17032105
2024-11-07,AAPL,Technology,228.4589,21541754
2024-11-08,AAPL,Technology,228.6918,38643372
2024-11-11,AAPL,Technology,230.9184,53128332
2024-11-12,AAPL,Technology,228.1087,46347772
2024-11-13,AAPL,Technology,228.9893,20559765
2024-11-14,AAPL,Technology,226.0848,15975061
2024-11-15,AAPL,Technology,223.7843,26449316
2024-11-18,AAPL,Technology,218.4223,12323402
2024-11-19,AAPL,Technology,215.0144,28449850
2024-11-20,AAPL,Technology,210.0661,23566702
2024-11-21,AAPL,Technology,206.5966,20748235
2024-11-22,AAPL,Technology,210.5896,13210270
2024-11-25,AAPL,Technology,207.2082,30701633
2024-11-26,AAPL,Technology,217.1772,20202280
2024-11-27,AAPL,Technology,219.1976,15656858
2024-11-28,AAPL,Technology,220.0363,7924592
2024-11-29,AAPL,Technology,216.8512,24726359
2024-12-02,AAPL,Technology,219.6691,50793909
2024-12-03,AAPL,Technology,217.5716,48588142
2024-12-04,AAPL,Technology,218.1622,20822566
2024-12-05,AAPL,Technology,228.3668,19648303
2024-12-06,AAPL,Technology,228.1076,30156048
2024-12-09,AAPL,Technology,232.9089,16768827
2024-12-10,AAPL,Technology,230.1666,28207632
2024-12-11,AAPL,Technology,230.1531,33964230
2024-12-12,AAPL,Technology,237.5879,40839474
2024-12-13,AAPL,Technology,235.1063,24018255
2024-12-16,AAPL,Technology,242.8794,23044020
2024-12-17,AAPL,Technology,246.0678,17596196
2024-12-18,AAPL,Technology,243.7749,17959580
2024-12-19,AAPL,Technology,246.6471,22834767
2024-12-20,AAPL,Technology,251.0548,28957291
2024-12-23,AAPL,Technology,253.9653,36028477
2024-12-24,AAPL,Technology,247.1661,18130656
2024-12-25,AAPL,Technology,244.1526,45419941
2024-12-26,AAPL,Technology,243.2249,22430606
2024-12-27,AAPL,Technology,243.0415,24787237
2024-12-30,AAPL,Technology,245.8542,18541123
2024-12-31,AAPL,Technology,246.7639,9479956
2022-01-03,BAC,Financials,38.0,6718979
2022-01-04,BAC,Financials,38.0966,12166523
2022-01-05,BAC,Financials,37.7566,5217577
2022-01-06,BAC,Financials,37.2331,9185326
2022-01-07,BAC,Financials,36.9766,6860421
2022-01-10,BAC,Financials,37.119,5897851
2022-01-11,BAC,Financials,37.4765,22507117
2022-01-12,BAC,Financials,37.9894,9459900
2022-01-13,BAC,Financials,37.7007,10224100
2022-01-14,BAC,Financials,37.8754,12610783
2022-01-17,BAC,Financials,38.4598,4530813
2022-01-18,BAC,Financials,39.1784,16124797
2022-01-19,BAC,Financials,39.1481,2932509
2022-01-20,BAC,Financials,39.0181,5882224
2022-01-21,BAC,Financials,39.1418,6658064
2022-01-24,BAC,Financials,38.4454,10095915
2022-01-25,BAC,Financials,38.3342,8731427
2022-01-26,BAC,Financials,38.7923,7483612
2022-01-27,BAC,Financials,39.1925,7961700
2022-01-28,BAC,Financials,39.0321,5409909
2022-01-31,BAC,Financials,39.1721,4395356
2022-02-01,BAC,Financials,38.6727,10697886
2022-02-02,BAC,Financials,39.1095,10558423
2022-02-03,BAC,Financials,39.0676,15078038
2022-02-04,BAC,Financials,38.9042,5832435
2022-02-07,BAC,Financials,38.6891,10554661
2022-02-08,BAC,Financials,38.6568,7141757
2022-02-09,BAC,Financials,38.391,12879430
2022-02-10,BAC,Financials,38.7969,12039906
2022-02-11,BAC,Financials,38.5621,8705241
2022-02-14,BAC,Financials,39.5478,6984053
2022-02-15,BAC,Financials,40.4772,11749543
2022-02-16,BAC,Financials,39.919,10362601
2022-02-17,BAC,Financials,39.969,6084018
2022-02-18,BAC,Financials,39.5676,4703571
2022-02-21,BAC,Financials,39.3706,7127983
2022-02-22,BAC,Financials,40.6382,14667102
2022-02-23,BAC,Financials,40.4481,12654797
2022-02-24,BAC,Financials,40.6844,5126948
2022-02-25,BAC,Financials,41.0391,5014524
2022-02-28,BAC,Financials,40.4036,13320644
2022-03-01,BAC,Financials,39.8693,5079369
2022-03-02,BAC,Financials,39.1252,9807620
2022-03-03,BAC,Financials,38.5891,6252698
2022-03-04,BAC,Financials,36.901,15275641
2022-03-07,BAC,Financials,37.2246,5878323
2022-03-08,BAC,Financials,38.4544,12638985
2022-03-09,BAC,Financials,38.55,8613967
2022-03-10,BAC,Financials,37.7055,8849132
2022-03-11,BAC,Financials,37.3314,3637578
2022-03-14,BAC,Financials,37.0683,3314398
2022-03-15,BAC,Financials,36.4846,7324428
2022-03-16,BAC,Financials,36.9879,8830432
2022-03-17,BAC,Financials,37.4687,5100621
2022-03-18,BAC,Financials,36.7987,5175646
2022-03-21,BAC,Financials,37.227,10014465
2022-03-22,BAC,Financials,38.1389,10020002
2022-03-23,BAC,Financials,39.305,7571151
2022-03-24,BAC,Financials,41.1255,10930119
2022-03-25,BAC,Financials,40.5516,5001613
2022-03-28,BAC,Financials,42.4025,6938374
2022-03-29,BAC,Financials,42.1731,15465203
2022-03-30,BAC,Financials,41.7879,8221645
2022-03-31,BAC,Financials,42.0101,8414585
2022-04-01,BAC,Financials,41.6332,20122129
2022-04-04,BAC,Financials,41.9021,4570875
2022-04-05,BAC,Financials,41.0463,11001302
2022-04-06,BAC,Financials,40.8985,15565175
2022-04-07,BAC,Financials,41.7414,7025162
2022-04-08,BAC,Financials,41.7103,11282962
2022-04-11,BAC,Financials,41.8099,5401268
2022-04-12,BAC,Financials,42.1305,6078443
2022-04-13,BAC,Financials,42.921,9331801
2022-04-14,BAC,Financials,41.823,11010707
2022-04-15,BAC,Financials,42.2163,12526121
2022-04-18,BAC,Financials,42.0449,14988645
2022-04-19,BAC,Financials,42.1619,7787056
2022-04-20,BAC,Financials,42.8781,12895600
2022-04-21,BAC,Financials,42.0858,6976306
2022-04-22,BAC,Financials,41.4263,11476231
2022-04-25,BAC,Financials,40.1888,8692295
2022-04-26,BAC,Financials,39.8489,9561194
2022-04-27,BAC,Financials,40.6989,9476780
2022-04-28,BAC,Financials,40.6279,4210407
2022-04-29,BAC,Financials,39.7856,5102817
2022-05-02,BAC,Financials,39.4885,8334955
2022-05-03,BAC,Financials,38.5799,4073611
2022-05-04,BAC,Financials,37.9081,11155425
2022-05-05,BAC,Financials,38.1468,11336911
2022-05-06,BAC,Financials,37.4538,9118540
2022-05-09,BAC,Financials,38.1218,5108919
2022-05-10,BAC,Financials,38.0849,13894556
2022-05-11,BAC,Financials,38.1422,18071313
2022-05-12,BAC,Financials,37.9812,8484765
2022-05-13,BAC,Financials,38.4522,9812486
2022-05-16,BAC,Financials,38.9354,8672325
2022-05-17,BAC,Financials,39.1474,9890643
2022-05-18,BAC,Financials,39.5032,7626416
2022-05-19,BAC,Financials,39.3775,7890155
2022-05-20,BAC,Financials,39.7213,11492889
2022-05-23,BAC,Financials,39.5166,20444036
2022-05-24,BAC,Financials,39.5241,4569542
2022-05-25,BAC,Financials,39.3595,7674602
2022-05-26,BAC,Financials,39.0831,4989109
2022-05-27,BAC,Financials,38.6672,15123525
2022-05-30,BAC,Financials,38.9591,6323964
2022-05-31,BAC,Financials,39.7777,4491385
2022-06-01,BAC,Financials,40.5243,10326530
2022-06-02,BAC,Financials,39.7364,16073404
2022-06-03,BAC,Financials,40.5576,10432027
2022-06-06,BAC,Financials,40.3611,8682944
2022-06-07,BAC,Financials,40.7511,9422476
2022-06-08,BAC,Financials,40.1798,14088766
2022-06-09,BAC,Financials,40.2759,5639310
2022-06-10,BAC,Financials,40.4816,7649977
2022-06-13,BAC,Financials,39.5522,6674975
2022-06-14,BAC,Financials,39.9391,5014307
2022-06-15,BAC,Financials,40.8009,7015285
2022-06-16,BAC,Financials,40.6951,12460080
2022-06-17,BAC,Financials,41.5826,10035034
2022-06-20,BAC,Financials,41.465,10351855
2022-06-21,BAC,Financials,42.03,8482725
2022-06-22,BAC,Financials,40.5931,9862809
2022-06-23,BAC,Financials,42.1756,5807820
2022-06-24,BAC,Financials,43.1874,7068424
2022-06-27,BAC,Financials,43.0008,8638623
2022-06-28,BAC,Financials,41.6923,8939215
2022-06-29,BAC,Financials,41.8883,9093107
2022-06-30,BAC,Financials,40.9528,7569351
2022-07-01,BAC,Financials,41.247,6878992
2022-07-04,BAC,Financials,41.5216,28291178
2022-07-05,BAC,Financials,40.9169,11497808
2022-07-06,BAC,Financials,41.652,9437588
2022-07-07,BAC,Financials,42.1903,7287482
2022-07-08,BAC,Financials,42.8503,6678904
2022-07-11,BAC,Financials,42.8628,7592199
2022-07-12,BAC,Financials,41.9243,8994138
2022-07-13,BAC,Financials,42.5815,3770725
2022-07-14,BAC,Financials,42.4071,4270306
2022-07-15,BAC,Financials,41.4954,6200863
2022-07-18,BAC,Financials,42.3949,8691080
2022-07-19,BAC,Financials,43.8268,7269825
2022-07-20,BAC,Financials,43.8051,14449936
2022-07-21,BAC,Financials,45.3272,4421516
2022-07-22,BAC,Financials,45.3994,5923357
2022-07-25,BAC,Financials,45.1351,14694572
2022-07-26,BAC,Financials,44.6961,8430779
2022-07-27,BAC,Financials,45.8704,11397323
2022-07-28,BAC,Financials,45.3173,18173060
2022-07-29,BAC,Financials,45.8521,6061272
2022-08-01,BAC,Financials,45.4571,7688423
2022-08-02,BAC,Financials,45.1357,7174053
2022-08-03,BAC,Financials,45.8811,3660516
2022-08-04,BAC,Financials,45.6143,7065917
2022-08-05,BAC,Financials,45.3314,11380102
2022-08-08,BAC,Financials,46.1545,9931160
2022-08-09,BAC,Financials,47.3376,10247920
2022-08-10,BAC,Financials,47.828,6884262
2022-08-11,BAC,Financials,47.3446,6153386
2022-08-12,BAC,Financials,46.9727,13291753
2022-08-15,BAC,Financials,47.039,6556878
2022-08-16,BAC,Financials,47.2847,8998648
2022-08-17,BAC,Financials,46.5619,8540123
2022-08-18,BAC,Financials,47.1023,14355431
2022-08-19,BAC,Financials,47.1731,11798902
2022-08-22,BAC,Financials,45.9226,4765193
2022-08-23,BAC,Financials,45.2626,4974974
2022-08-24,BAC,Financials,44.9116,10084559
2022-08-25,BAC,Financials,44.867,7796746
2022-08-26,BAC,Financials,46.2291,6668352
2022-08-29,BAC,Financials,46.41,12009436
2022-08-30,BAC,Financials,45.8066,8622933
2022-08-31,BAC,Financials,45.9731,8169637
2022-09-01,BAC,Financials,45.7259,10928488
2022-09-02,BAC,Financials,45.9674,6885363
2022-09-05,BAC,Financials,46.3968,14981994
2022-09-06,BAC,Financials,47.2961,5837032
2022-09-07,BAC,Financials,47.2852,10404237
2022-09-08,BAC,Financials,48.5291,14196205
2022-09-09,BAC,Financials,49.2356,4611362
2022-09-12,BAC,Financials,48.6976,6973431
2022-09-13,BAC,Financials,50.43,12633152
2022-09-14,BAC,Financials,50.6981,12709368
2022-09-15,BAC,Financials,50.0434,7469613
2022-09-16,BAC,Financials,51.3711,5962996
2022-09-19,BAC,Financials,53.088,11726085
2022-09-20,BAC,Financials,53.0686,12843799
2022-09-21,BAC,Financials,52.6574,5020734
2022-09-22,BAC,Financials,52.5227,4942523
2022-09-23,BAC,Financials,53.1254,8754293
2022-09-26,BAC,Financials,54.2137,10290136
2022-09-27,BAC,Financials,54.7114,7098006
2022-09-28,BAC,Financials,54.8075,10497730
2022-09-29,BAC,Financials,56.1245,6021804
2022-09-30,BAC,Financials,55.8573,3433444
2022-10-03,BAC,Financials,56.7803,6752285
2022-10-04,BAC,Financials,56.532,8204923
2022-10-05,BAC,Financials,56.9258,7164265
2022-10-06,BAC,Financials,56.8328,5032919
2022-10-07,BAC,Financials,56.7915,3869719
2022-10-10,BAC,Financials,56.4637,6513038
2022-10-11,BAC,Financials,57.6812,11455888
2022-10-12,BAC,Financials,57.028,13222507
2022-10-13,BAC,Financials,56.3757,12865211
2022-10-14,BAC,Financials,58.2996,5772341
2022-10-17,BAC,Financials,59.2134,5042787
2022-10-18,BAC,Financials,57.0393,9758077
2022-10-19,BAC,Financials,56.5425,10313787
2022-10-20,BAC,Financials,54.9602,9388723
2022-10-21,BAC,Financials,54.1518,3574467
2022-10-24,BAC,Financials,51.5482,5655834
2022-10-25,BAC,Financials,51.4451,7905557
2022-10-26,BAC,Financials,50.5359,9721392
2022-10-27,BAC,Financials,50.5914,10873889
2022-10-28,BAC,Financials,49.3206,8475188
2022-10-31,BAC,Financials,49.3926,9131729
2022-11-01,BAC,Financials,49.0785,8276231
2022-11-02,BAC,Financials,50.2609,10524325
2022-11-03,BAC,Financials,51.3985,9066513
2022-11-04,BAC,Financials,52.0461,8213150
2022-11-07,BAC,Financials,51.7871,7185707
2022-11-08,BAC,Financials,53.4401,8264408
2022-11-09,BAC,Financials,52.1569,9711182
2022-11-10,BAC,Financials,51.0246,8903386
2022-11-11,BAC,Financials,50.9651,9316361
2022-11-14,BAC,Financials,52.8149,13688147
2022-11-15,BAC,Financials,52.6549,8895158
2022-11-16,BAC,Financials,52.5113,6170884
2022-11-17,BAC,Financials,51.3402,11391691
2022-11-18,BAC,Financials,52.1187,4631877
2022-11-21,BAC,Financials,52.9151,5190739
2022-11-22,BAC,Financials,53.585,9150243
2022-11-23,BAC,Financials,53.0648,9835518
2022-11-24,BAC,Financials,52.4856,4861859
